BASKET_NUM                      ,HSHD_NUM        ,PURCHASE_,PRODUCT_NUM                     ,     SPEND,     UNITS,STORE_R,  WEEK_NUM,YEAR
80173,1885,26-Jun-20,101401,5.88,2,SOUTH  ,25,2020
80173,1885,26-Jun-20,6438372,9.99,1,SOUTH  ,25,2020
80174,1241,26-Jun-20,6898867,2.5,1,EAST   ,25,2020
80184,4126,26-Jun-20,659050,3.99,1,CENTRAL,25,2020
80184,4126,26-Jun-20,6241486,3.99,1,CENTRAL,25,2020
80189,1082,26-Jun-20,6653073,9.99,1,EAST   ,25,2020
80197,1994,26-Jun-20,6736589,2.59,1,CENTRAL,25,2020
80207,1795,26-Jun-20,889934,1.79,1,WEST   ,25,2020
80207,1795,26-Jun-20,3813856,3.49,1,WEST   ,25,2020
80213,4085,26-Jun-20,640993,3.49,1,CENTRAL,25,2020
80214,172,26-Jun-20,708860,5.99,1,EAST   ,25,2020
80216,3895,26-Jun-20,2497016,0.79,1,SOUTH  ,25,2020
80217,4879,26-Jun-20,32965,8.79,1,CENTRAL,25,2020
80221,183,26-Jun-20,6785918,0.5,2,EAST   ,25,2020
80222,764,26-Jun-20,5090047,2.87,1,CENTRAL,25,2020
80230,4713,28-Jun-20,6762918,4.99,1,SOUTH  ,26,2020
80240,1618,28-Jun-20,641521,4.49,1,WEST   ,26,2020
80243,4987,28-Jun-20,5749467,2.49,1,CENTRAL,26,2020
80249,438,28-Jun-20,5017343,2.5,1,CENTRAL,26,2020
80256,764,28-Jun-20,6047229,1.49,1,CENTRAL,26,2020
80260,459,28-Jun-20,6280490,2.99,1,CENTRAL,26,2020
80268,3904,28-Jun-20,650496,6.38,1,EAST   ,26,2020
80270,2375,28-Jun-20,4726508,50.97,3,WEST   ,26,2020
80278,4065,28-Jun-20,5219131,3.99,1,EAST   ,26,2020
80283,554,27-Jun-20,81143,0.89,1,CENTRAL,25,2020
80285,4778,27-Jun-20,96043,2.29,1,WEST   ,25,2020
80290,3687,27-Jun-20,101677,2,2,SOUTH  ,25,2020
80290,3687,27-Jun-20,6489673,2.49,1,SOUTH  ,25,2020
80291,4604,27-Jun-20,5629745,2.29,1,WEST   ,25,2020
80291,4604,27-Jun-20,3028791,2.5,1,WEST   ,25,2020
80301,2066,27-Jun-20,985998,4.99,1,CENTRAL,25,2020
80305,2575,27-Jun-20,6550145,2.29,1,WEST   ,25,2020
80310,4857,27-Jun-20,143745,8.99,1,CENTRAL,25,2020
80315,2420,27-Jun-20,5230159,1.5,3,WEST   ,25,2020
80328,779,27-Jun-20,5125535,1.67,1,CENTRAL,25,2020
80329,1567,27-Jun-20,2652520,2.72,1,WEST   ,25,2020
80330,3964,27-Jun-20,778667,3.99,1,WEST   ,25,2020
80333,3893,27-Jun-20,1146316,1.99,1,SOUTH  ,25,2020
80334,1404,26-Jun-20,6001026,3.59,1,SOUTH  ,25,2020
80334,1404,26-Jun-20,6525402,5.98,2,SOUTH  ,25,2020
80335,1836,27-Jun-20,5655657,2,2,SOUTH  ,25,2020
80335,1836,27-Jun-20,95706,3.49,1,SOUTH  ,25,2020
80338,2638,27-Jun-20,1210223,3.56,1,WEST   ,25,2020
80342,1861,27-Jun-20,2474748,1.49,1,CENTRAL,25,2020
80346,4159,27-Jun-20,6558866,2.09,1,SOUTH  ,25,2020
80347,514,27-Jun-20,6475491,2.29,1,CENTRAL,25,2020
80359,3582,27-Jun-20,100722,2.99,1,SOUTH  ,25,2020
80360,1120,27-Jun-20,695194,0.48,1,EAST   ,25,2020
80360,1120,27-Jun-20,6001075,2.49,1,EAST   ,25,2020
80360,1120,27-Jun-20,1396904,3.29,1,EAST   ,25,2020
80363,438,27-Jun-20,5806389,4.69,1,CENTRAL,25,2020
80369,2781,27-Jun-20,789840,1.38,2,WEST   ,25,2020
80369,2781,27-Jun-20,98481,5.79,1,WEST   ,25,2020
80371,2504,27-Jun-20,146786,5.99,1,WEST   ,25,2020
80371,2504,27-Jun-20,5560070,7.99,1,WEST   ,25,2020
80374,3014,27-Jun-20,829407,2.19,1,SOUTH  ,25,2020
80376,308,27-Jun-20,726596,0.65,1,EAST   ,25,2020
80377,308,27-Jun-20,4969046,2.5,1,EAST   ,25,2020
80383,4974,28-Jun-20,4664764,3.19,1,CENTRAL,26,2020
80383,4974,28-Jun-20,405421,3.49,1,CENTRAL,26,2020
80384,196,28-Jun-20,80112,5.49,1,CENTRAL,26,2020
80390,117,28-Jun-20,377803,1,1,EAST   ,26,2020
80394,3319,28-Jun-20,6749056,3,1,EAST   ,26,2020
80400,2512,28-Jun-20,525971,0.89,1,WEST   ,26,2020
80400,2512,28-Jun-20,5610840,1.5,1,WEST   ,26,2020
80400,2512,28-Jun-20,6235518,2.38,2,WEST   ,26,2020
80400,2512,28-Jun-20,5773808,8.99,1,WEST   ,26,2020
80416,1473,28-Jun-20,3740863,9.38,2,WEST   ,26,2020
80418,3496,28-Jun-20,2200817,1,1,SOUTH  ,26,2020
80418,3496,28-Jun-20,5820153,3.79,1,SOUTH  ,26,2020
80428,1652,29-Jun-20,4224614,2.49,1,CENTRAL,26,2020
80433,99,29-Jun-20,629990,5.49,1,SOUTH  ,26,2020
80434,4623,29-Jun-20,6741954,2.99,1,EAST   ,26,2020
80472,159,29-Jun-20,6400513,2.99,1,EAST   ,26,2020
80472,159,29-Jun-20,5290823,2.99,1,EAST   ,26,2020
80485,1034,29-Jun-20,1049736,1.59,1,EAST   ,26,2020
80485,1034,29-Jun-20,5016810,4.29,1,EAST   ,26,2020
80485,1034,29-Jun-20,4003160,6.99,1,EAST   ,26,2020
80486,1034,29-Jun-20,6157555,1.39,1,EAST   ,26,2020
80486,1034,29-Jun-20,6555266,3.19,1,EAST   ,26,2020
80486,1034,29-Jun-20,5399864,3.49,1,EAST   ,26,2020
80510,1290,29-Jun-20,285815,2.29,1,CENTRAL,26,2020
80518,4085,29-Jun-20,5398047,9.49,1,CENTRAL,26,2020
80524,4851,30-Jun-20,5454906,1.39,1,CENTRAL,26,2020
80524,4851,30-Jun-20,607229,3.98,2,CENTRAL,26,2020
80524,4851,30-Jun-20,2481196,5.98,2,CENTRAL,26,2020
80526,2453,30-Jun-20,6469632,1.25,1,WEST   ,26,2020
80529,2442,30-Jun-20,4234061,2,2,WEST   ,26,2020
80532,184,30-Jun-20,6200257,2.49,1,EAST   ,26,2020
80533,1270,30-Jun-20,5487714,3.95,5,CENTRAL,26,2020
80533,1270,30-Jun-20,456538,5.98,2,CENTRAL,26,2020
80541,1647,30-Jun-20,4004330,1.58,2,WEST   ,26,2020
80541,1647,30-Jun-20,1412257,3.79,1,WEST   ,26,2020
80541,1647,30-Jun-20,6076659,3.99,1,WEST   ,26,2020
80546,3940,30-Jun-20,4365835,7.12,1,EAST   ,26,2020
80553,3358,30-Jun-20,351730,1.39,1,SOUTH  ,26,2020
80553,3358,30-Jun-20,1110298,1.99,1,SOUTH  ,26,2020
80553,3358,30-Jun-20,68366,1.99,1,SOUTH  ,26,2020
80553,3358,30-Jun-20,6477149,2.39,1,SOUTH  ,26,2020
80560,2756,30-Jun-20,5528510,8.99,1,CENTRAL,26,2020
80582,1699,30-Jun-20,883331,8,2,EAST   ,26,2020
80582,1699,30-Jun-20,7011125,1.17,1,EAST   ,26,2020
80588,1885,30-Jun-20,662462,9.68,2,SOUTH  ,26,2020
80590,1137,30-Jun-20,660691,4.99,1,EAST   ,26,2020
80595,982,30-Jun-20,5389190,3,2,EAST   ,26,2020
80595,982,30-Jun-20,5875135,4,3,EAST   ,26,2020
80595,982,30-Jun-20,6615494,3.99,1,EAST   ,26,2020
80599,4757,30-Jun-20,708646,4.69,1,SOUTH  ,26,2020
80602,1245,30-Jun-20,559545,1.34,1,EAST   ,26,2020
80609,1924,30-Jun-20,4067282,6.49,1,SOUTH  ,26,2020
80615,514,30-Jun-20,580255,9.6,1,CENTRAL,26,2020
80625,1195,01-Jul-20,3140228,2,1,EAST   ,26,2020
80625,1195,01-Jul-20,384033,2.97,3,EAST   ,26,2020
80625,1195,01-Jul-20,73384,2.99,1,EAST   ,26,2020
80630,4604,01-Jul-20,5444980,1.25,1,WEST   ,26,2020
80632,2780,01-Jul-20,4242046,2.69,1,WEST   ,26,2020
80633,4623,01-Jul-20,6866894,3.16,4,EAST   ,26,2020
80649,2433,01-Jul-20,6361705,3.99,1,WEST   ,26,2020
80654,2572,01-Jul-20,420593,0.9,1,WEST   ,26,2020
80654,2572,01-Jul-20,5131567,5.02,2,WEST   ,26,2020
80655,3214,01-Jul-20,964892,1.99,1,SOUTH  ,26,2020
80659,631,01-Jul-20,253581,1.88,1,CENTRAL,26,2020
80666,2291,01-Jul-20,6973671,13.99,1,SOUTH  ,26,2020
80679,3893,30-Jun-20,5886084,1.78,2,SOUTH  ,26,2020
80702,3785,01-Jul-20,7035496,5,3,EAST   ,26,2020
80714,2435,01-Jul-20,6417595,0.71,1,WEST   ,26,2020
80715,3655,01-Jul-20,34094,4.99,1,SOUTH  ,26,2020
80717,3014,01-Jul-20,6041027,1.79,1,SOUTH  ,26,2020
80721,2175,01-Jul-20,4483495,5.99,1,WEST   ,26,2020
80722,2024,01-Jul-20,6987308,3.32,1,WEST   ,26,2020
80722,2024,01-Jul-20,1067018,3.41,1,WEST   ,26,2020
80723,651,01-Jul-20,4097101,3.58,2,CENTRAL,26,2020
80724,692,01-Jul-20,6751539,3.99,1,CENTRAL,26,2020
80727,4594,01-Jul-20,6608415,-2.69,-1,WEST   ,26,2020
80745,3687,02-Jul-20,983306,1.11,3,SOUTH  ,26,2020
80759,2260,02-Jul-20,1015800,1.99,1,WEST   ,26,2020
80760,1251,02-Jul-20,6577015,5.99,1,EAST   ,26,2020
80760,1251,02-Jul-20,6411869,7.9,10,EAST   ,26,2020
80768,4065,02-Jul-20,638743,5,2,EAST   ,26,2020
80768,4065,02-Jul-20,651234,2.49,1,EAST   ,26,2020
80772,1916,02-Jul-20,100674,2.49,1,WEST   ,26,2020
80784,4453,01-Jul-20,6300665,0.79,1,SOUTH  ,26,2020
80784,4453,01-Jul-20,5666151,1.59,1,SOUTH  ,26,2020
80788,3758,02-Jul-20,4455049,2.29,1,SOUTH  ,26,2020
80792,1165,02-Jul-20,5638417,4,2,EAST   ,26,2020
80795,720,02-Jul-20,6763897,1.59,1,CENTRAL,26,2020
80796,1699,02-Jul-20,383515,10,2,EAST   ,26,2020
80801,136,02-Jul-20,140839,3,1,EAST   ,26,2020
80809,3582,02-Jul-20,6909616,2.5,1,SOUTH  ,26,2020
80819,2320,02-Jul-20,100097,2.29,1,WEST   ,26,2020
80821,3060,02-Jul-20,5125332,3.79,1,SOUTH  ,26,2020
80821,3060,02-Jul-20,3295365,10.89,1,SOUTH  ,26,2020
80822,2011,02-Jul-20,7006886,2.49,1,EAST   ,26,2020
80828,3030,02-Jul-20,100876,2,2,SOUTH  ,26,2020
80830,3246,02-Jul-20,2506132,1.12,1,SOUTH  ,26,2020
80839,3969,02-Jul-20,6490644,5.98,2,SOUTH  ,26,2020
80841,2639,02-Jul-20,3043713,1,3,WEST   ,26,2020
80843,2639,02-Jul-20,167233,3,1,WEST   ,26,2020
80843,2639,02-Jul-20,6245093,2.29,1,WEST   ,26,2020
80846,1015,03-Jul-20,95705,0.49,1,EAST   ,26,2020
80846,1015,03-Jul-20,2236758,0.99,1,EAST   ,26,2020
80846,1015,03-Jul-20,7042204,3.99,1,EAST   ,26,2020
80857,815,03-Jul-20,8781,1.49,1,CENTRAL,26,2020
80857,815,03-Jul-20,100743,2.24,1,CENTRAL,26,2020
80877,3603,03-Jul-20,6767822,1.49,1,SOUTH  ,26,2020
80883,2322,03-Jul-20,6578952,5.98,2,WEST   ,26,2020
80890,3889,03-Jul-20,956910,1.2,2,SOUTH  ,26,2020
80890,3889,03-Jul-20,3139204,2.75,1,SOUTH  ,26,2020
80896,2756,03-Jul-20,6959673,4.74,1,CENTRAL,26,2020
80902,4897,03-Jul-20,4129551,3.5,1,SOUTH  ,26,2020
80907,986,03-Jul-20,6810875,1.25,1,EAST   ,26,2020
80907,986,03-Jul-20,6010581,1.49,1,EAST   ,26,2020
80907,986,03-Jul-20,90673,1.99,1,EAST   ,26,2020
80908,779,03-Jul-20,2452183,1.99,1,CENTRAL,26,2020
80908,779,03-Jul-20,5620821,2.5,1,CENTRAL,26,2020
80908,779,03-Jul-20,6342956,6.49,1,CENTRAL,26,2020
80909,779,03-Jul-20,72208,1.5,1,CENTRAL,26,2020
80912,2022,03-Jul-20,6810319,2.99,1,SOUTH  ,26,2020
80914,1265,03-Jul-20,3672851,3.49,1,EAST   ,26,2020
80914,1265,03-Jul-20,5023333,4.98,2,EAST   ,26,2020
80915,2453,03-Jul-20,5289058,1.79,1,WEST   ,26,2020
80922,2512,03-Jul-20,285789,2.99,1,WEST   ,26,2020
80926,159,03-Jul-20,742433,5,4,EAST   ,26,2020
80929,2584,03-Jul-20,6995784,1.87,1,CENTRAL,26,2020
80935,1373,03-Jul-20,894085,2,1,EAST   ,26,2020
80935,1373,03-Jul-20,1028912,2.5,1,EAST   ,26,2020
80936,1034,03-Jul-20,7079759,1,1,EAST   ,26,2020
80947,4757,03-Jul-20,6785403,2.99,1,SOUTH  ,26,2020
80951,1120,03-Jul-20,595860,4.61,1,EAST   ,26,2020
80960,1994,03-Jul-20,5180588,2.5,1,CENTRAL,26,2020
80960,1994,03-Jul-20,5341250,3.49,1,CENTRAL,26,2020
80960,1994,03-Jul-20,72230,3.99,1,CENTRAL,26,2020
80972,3314,03-Jul-20,7124793,4.99,1,SOUTH  ,26,2020
80979,172,03-Jul-20,4081447,1.5,1,EAST   ,26,2020
80983,1795,03-Jul-20,5276175,1,10,WEST   ,26,2020
80983,1795,03-Jul-20,248953,7.98,2,WEST   ,26,2020
80986,2629,03-Jul-20,6799063,2,1,WEST   ,26,2020
80987,3151,03-Jul-20,5818532,2.17,1,CENTRAL,26,2020
80989,4836,04-Jul-20,7086567,1.59,1,SOUTH  ,26,2020
80989,4836,04-Jul-20,72380,1.99,1,SOUTH  ,26,2020
80992,4614,04-Jul-20,191514,1,1,WEST   ,26,2020
80992,4614,04-Jul-20,5988945,2.99,1,WEST   ,26,2020
80998,4816,04-Jul-20,500061,1,1,WEST   ,26,2020
81000,2780,04-Jul-20,93370,1,4,WEST   ,26,2020
81000,2780,04-Jul-20,6295232,2.29,1,WEST   ,26,2020
81001,210,04-Jul-20,1454374,0.99,1,EAST   ,26,2020
81015,3784,04-Jul-20,6816076,0.99,1,CENTRAL,26,2020
81016,992,04-Jul-20,5749390,0.99,1,EAST   ,26,2020
81026,1631,04-Jul-20,5474032,2.49,1,WEST   ,26,2020
81029,1631,04-Jul-20,7048450,1,1,WEST   ,26,2020
81030,308,04-Jul-20,95231,2.49,1,EAST   ,26,2020
81033,2200,04-Jul-20,839714,1.78,2,WEST   ,26,2020
81034,4458,04-Jul-20,88189,4.89,1,SOUTH  ,26,2020
81035,2022,04-Jul-20,5513027,3.59,1,SOUTH  ,26,2020
81036,3186,04-Jul-20,5973782,5.99,1,CENTRAL,26,2020
81049,4183,04-Jul-20,1372810,1.99,1,WEST   ,26,2020
81064,2504,04-Jul-20,7065679,1.5,1,WEST   ,26,2020
81066,1770,04-Jul-20,5204396,3,1,CENTRAL,26,2020
81066,1770,04-Jul-20,99149,3,1,CENTRAL,26,2020
81067,2436,04-Jul-20,276908,1.69,1,WEST   ,26,2020
81068,2519,04-Jul-20,1222426,3.69,1,WEST   ,26,2020
81071,4713,04-Jul-20,450383,2.49,1,SOUTH  ,26,2020
81073,2507,04-Jul-20,6918674,5,2,WEST   ,26,2020
81074,2507,04-Jul-20,5537853,1.5,1,WEST   ,26,2020
81075,1245,04-Jul-20,7130171,4,2,EAST   ,26,2020
81075,1245,04-Jul-20,5039874,3.14,1,EAST   ,26,2020
81075,1245,04-Jul-20,788046,4.99,1,EAST   ,26,2020
81084,1012,04-Jul-20,5176939,1,1,EAST   ,26,2020
81088,1795,04-Jul-20,6710302,4.39,1,WEST   ,26,2020
81096,2345,04-Jul-20,5155154,2.38,2,WEST   ,26,2020
81098,438,04-Jul-20,6664028,10,4,CENTRAL,26,2020
81099,1916,04-Jul-20,6193332,1.25,1,WEST   ,26,2020
81099,1916,04-Jul-20,2695617,1.59,1,WEST   ,26,2020
81104,4214,04-Jul-20,401912,2.43,1,CENTRAL,26,2020
81104,4214,04-Jul-20,3744165,3.99,1,CENTRAL,26,2020
81104,4214,04-Jul-20,6609854,6.99,1,CENTRAL,26,2020
81106,1195,05-Jul-20,4382484,3.29,1,EAST   ,27,2020
81106,1195,05-Jul-20,5073926,3.99,1,EAST   ,27,2020
81109,2710,05-Jul-20,4316069,3.98,2,WEST   ,27,2020
81121,1404,05-Jul-20,98366,2.99,1,SOUTH  ,27,2020
81121,1404,05-Jul-20,6633810,3.49,1,SOUTH  ,27,2020
81121,1404,05-Jul-20,5033988,8.13,1,SOUTH  ,27,2020
81128,4457,05-Jul-20,321576,8.49,1,SOUTH  ,27,2020
81132,779,05-Jul-20,453886,1.25,1,CENTRAL,27,2020
81132,779,05-Jul-20,5827081,1.99,1,CENTRAL,27,2020
81133,3486,05-Jul-20,6749813,1.69,1,SOUTH  ,27,2020
81137,3904,05-Jul-20,7113766,1.99,1,EAST   ,27,2020
81137,3904,05-Jul-20,1437486,2.59,1,EAST   ,27,2020
81137,3904,05-Jul-20,93148,3.49,1,EAST   ,27,2020
81137,3904,05-Jul-20,3685250,6.49,1,EAST   ,27,2020
81144,2745,05-Jul-20,5346459,7.23,2,WEST   ,27,2020
81148,4740,05-Jul-20,1344997,3.49,1,SOUTH  ,27,2020
81149,992,05-Jul-20,273514,1,1,EAST   ,27,2020
81149,992,05-Jul-20,1052764,1.49,1,EAST   ,27,2020
81149,992,05-Jul-20,891906,2.79,1,EAST   ,27,2020
81152,4857,05-Jul-20,441387,4.99,1,CENTRAL,27,2020
81163,2512,05-Jul-20,5918694,0.99,1,WEST   ,27,2020
81163,2512,05-Jul-20,6849141,3,5,WEST   ,27,2020
81163,2512,05-Jul-20,6910558,1.79,1,WEST   ,27,2020
81163,2512,05-Jul-20,7090096,4.68,1,WEST   ,27,2020
81176,2436,05-Jul-20,825758,1.49,1,WEST   ,27,2020
81177,3785,05-Jul-20,1149838,2.49,1,EAST   ,27,2020
81177,3785,05-Jul-20,1339640,7.58,2,EAST   ,27,2020
81186,2617,05-Jul-20,6347906,2.49,1,WEST   ,27,2020
81186,2617,05-Jul-20,951614,2.99,1,WEST   ,27,2020
81186,2617,05-Jul-20,6443012,6.25,5,WEST   ,27,2020
81188,2707,05-Jul-20,72631,2.79,1,EAST   ,27,2020
81195,590,05-Jul-20,6849156,4.99,1,CENTRAL,27,2020
81200,4809,05-Jul-20,2952195,3.98,2,CENTRAL,27,2020
81206,3474,05-Jul-20,101547,1.1,1,SOUTH  ,27,2020
81209,2077,06-Jul-20,5869061,3.79,1,EAST   ,27,2020
81221,3881,06-Jul-20,827928,3.98,2,SOUTH  ,27,2020
81223,3687,06-Jul-20,1372666,1,1,SOUTH  ,27,2020
81230,815,06-Jul-20,2683748,7.18,2,CENTRAL,27,2020
81238,4453,06-Jul-20,6115219,3.79,1,SOUTH  ,27,2020
81238,4453,06-Jul-20,5091591,5.49,1,SOUTH  ,27,2020
81245,2874,06-Jul-20,6519479,5.14,2,CENTRAL,27,2020
81246,1437,06-Jul-20,99879,2,2,WEST   ,27,2020
81257,3840,06-Jul-20,5962571,1.79,1,EAST   ,27,2020
81258,242,06-Jul-20,76688,0,1,EAST   ,27,2020
81269,2371,06-Jul-20,788212,6.99,1,WEST   ,27,2020
81274,1187,06-Jul-20,1015723,1.67,1,EAST   ,27,2020
81274,1187,06-Jul-20,7072070,3.99,1,EAST   ,27,2020
81274,1187,06-Jul-20,5679482,7.32,1,EAST   ,27,2020
81285,4713,06-Jul-20,7069030,2.99,1,SOUTH  ,27,2020
81308,1241,06-Jul-20,91858,2.99,1,EAST   ,27,2020
81318,4414,07-Jul-20,5687945,1.79,1,CENTRAL,27,2020
81318,4414,07-Jul-20,2457876,4.72,8,CENTRAL,27,2020
81329,3418,07-Jul-20,4328281,0,1,SOUTH  ,27,2020
81339,2756,07-Jul-20,5903248,1.89,1,CENTRAL,27,2020
81341,2420,07-Jul-20,6278,19.14,6,WEST   ,27,2020
81347,4146,07-Jul-20,94145,9.98,2,WEST   ,27,2020
81352,3811,07-Jul-20,6875081,1.29,1,SOUTH  ,27,2020
81357,2607,07-Jul-20,788976,1,1,WEST   ,27,2020
81361,3672,07-Jul-20,6574933,0.99,1,EAST   ,27,2020
81361,3672,07-Jul-20,6277387,2.49,1,EAST   ,27,2020
81362,1924,07-Jul-20,5512883,9.99,1,SOUTH  ,27,2020
81374,4159,07-Jul-20,7019570,1.99,1,SOUTH  ,27,2020
81374,4159,07-Jul-20,6695067,3.99,1,SOUTH  ,27,2020
81377,2507,07-Jul-20,6785358,3.44,1,WEST   ,27,2020
81382,438,07-Jul-20,5534632,1.99,1,CENTRAL,27,2020
81394,2102,07-Jul-20,1339828,3.59,1,SOUTH  ,27,2020
81394,2102,07-Jul-20,1026989,3.69,1,SOUTH  ,27,2020
81396,459,07-Jul-20,7174763,4.48,4,CENTRAL,27,2020
81398,4904,07-Jul-20,6248195,0.98,1,CENTRAL,27,2020
81398,4904,07-Jul-20,7262043,2.5,2,CENTRAL,27,2020
81398,4904,07-Jul-20,6115267,3.36,1,CENTRAL,27,2020
81398,4904,07-Jul-20,6269429,4.49,1,CENTRAL,27,2020
81402,4218,07-Jul-20,6935116,0.79,1,EAST   ,27,2020
81402,4218,07-Jul-20,6392905,2.5,1,EAST   ,27,2020
81402,4218,07-Jul-20,7154864,7.69,1,EAST   ,27,2020
81417,3687,08-Jul-20,5192173,6.49,1,SOUTH  ,27,2020
81429,815,08-Jul-20,3796626,2.34,2,CENTRAL,27,2020
81432,3358,08-Jul-20,7095132,2.79,1,SOUTH  ,27,2020
81447,4740,08-Jul-20,5009801,3.49,1,SOUTH  ,27,2020
81460,1885,08-Jul-20,6710977,2.89,1,SOUTH  ,27,2020
81460,1885,08-Jul-20,5552461,3.99,1,SOUTH  ,27,2020
81461,1241,08-Jul-20,4944233,3.89,1,EAST   ,27,2020
81463,1034,08-Jul-20,96298,0.99,1,EAST   ,27,2020
81469,4766,08-Jul-20,6776287,5.99,1,WEST   ,27,2020
81470,3030,08-Jul-20,6745797,6.87,3,SOUTH  ,27,2020
81490,183,08-Jul-20,6098310,9.99,1,EAST   ,27,2020
81495,1265,09-Jul-20,6559715,2.49,1,EAST   ,27,2020
81510,3809,09-Jul-20,4017309,3.19,1,CENTRAL,27,2020
81517,2575,09-Jul-20,1373806,2.19,1,WEST   ,27,2020
81539,4420,09-Jul-20,6215149,2.49,1,EAST   ,27,2020
81544,3672,09-Jul-20,5741103,5,2,EAST   ,27,2020
81558,1809,09-Jul-20,1453427,3.49,1,SOUTH  ,27,2020
81558,1809,09-Jul-20,6094471,3.99,1,SOUTH  ,27,2020
81559,2507,09-Jul-20,98571,4.99,1,WEST   ,27,2020
81577,3895,09-Jul-20,1369047,0.8,2,SOUTH  ,27,2020
81580,2710,09-Jul-20,4182276,2.16,1,WEST   ,27,2020
81589,4816,12-Jul-20,7157941,2.58,2,WEST   ,28,2020
81595,99,12-Jul-20,6667739,0.95,1,SOUTH  ,28,2020
81601,3904,12-Jul-20,3675596,3,1,EAST   ,28,2020
81623,117,12-Jul-20,7037027,1.59,1,EAST   ,28,2020
81623,117,12-Jul-20,1291852,2.5,1,EAST   ,28,2020
81627,1399,12-Jul-20,87347,1.79,1,SOUTH  ,28,2020
81634,3232,12-Jul-20,778607,7.14,1,EAST   ,28,2020
81635,1861,12-Jul-20,679901,5.99,1,CENTRAL,28,2020
81637,1034,12-Jul-20,292216,3.99,1,EAST   ,28,2020
81644,1187,12-Jul-20,7201091,9.99,1,EAST   ,28,2020
81645,4725,11-Jul-20,4569294,0.65,1,CENTRAL,27,2020
81645,4725,11-Jul-20,2450127,5.99,1,CENTRAL,27,2020
81650,2507,12-Jul-20,5302017,6.66,2,WEST   ,28,2020
81659,4249,12-Jul-20,3201407,4.99,1,EAST   ,28,2020
81669,616,12-Jul-20,6032199,1.67,1,CENTRAL,28,2020
81689,2211,10-Jul-20,3670209,2.5,1,WEST   ,27,2020
81711,4457,10-Jul-20,6451784,2.29,1,SOUTH  ,27,2020
81713,1308,10-Jul-20,94921,6.99,1,SOUTH  ,27,2020
81716,1567,10-Jul-20,7098402,1.58,2,WEST   ,27,2020
81741,2189,10-Jul-20,6977739,5.49,1,EAST   ,27,2020
81743,4607,10-Jul-20,6310409,3.29,1,WEST   ,27,2020
81747,1836,10-Jul-20,7201232,2.79,1,SOUTH  ,27,2020
81747,1836,10-Jul-20,97084,3.89,1,SOUTH  ,27,2020
81757,4057,10-Jul-20,453957,1,1,EAST   ,27,2020
81772,3977,10-Jul-20,5797899,2.7,1,EAST   ,27,2020
81777,3022,10-Jul-20,107764,1.74,1,SOUTH  ,27,2020
81778,1949,09-Jul-20,73931,0.76,1,WEST   ,27,2020
81786,2011,10-Jul-20,7101754,2.49,1,EAST   ,27,2020
81789,2573,10-Jul-20,7175085,3.99,1,WEST   ,27,2020
81790,1797,10-Jul-20,6086060,1,1,CENTRAL,27,2020
81792,1404,10-Jul-20,4988295,0.99,1,SOUTH  ,27,2020
81793,2024,10-Jul-20,5941087,3.49,1,WEST   ,27,2020
81801,4836,11-Jul-20,109728,1.25,1,SOUTH  ,27,2020
81823,361,11-Jul-20,6967433,3.49,1,SOUTH  ,27,2020
81833,2420,11-Jul-20,334844,2.5,1,WEST   ,27,2020
81834,1080,11-Jul-20,4164566,5,2,EAST   ,27,2020
81839,4740,11-Jul-20,6988693,1.4,2,SOUTH  ,27,2020
81840,992,11-Jul-20,4178825,3.99,1,EAST   ,27,2020
81849,1631,11-Jul-20,6984968,3.99,1,WEST   ,27,2020
81855,2375,11-Jul-20,6434791,4.99,1,WEST   ,27,2020
81861,3105,11-Jul-20,4772478,6.58,2,SOUTH  ,27,2020
81869,1699,11-Jul-20,96127,2.72,1,EAST   ,27,2020
81877,3205,11-Jul-20,7201083,2.5,1,SOUTH  ,27,2020
81897,3411,11-Jul-20,7007159,0.99,1,SOUTH  ,27,2020
81898,3014,11-Jul-20,4959945,6.99,1,SOUTH  ,27,2020
81906,459,11-Jul-20,6096004,1.34,1,CENTRAL,27,2020
81907,651,11-Jul-20,2938581,4.99,1,CENTRAL,27,2020
81916,3151,11-Jul-20,554482,14.99,1,SOUTH  ,27,2020
81920,1631,13-Jul-20,5345312,3.99,1,WEST   ,28,2020
81922,4713,13-Jul-20,2801663,3.79,1,SOUTH  ,28,2020
81922,4713,13-Jul-20,5606820,3.99,1,SOUTH  ,28,2020
81967,2022,13-Jul-20,375265,5.59,1,SOUTH  ,28,2020
81969,2874,13-Jul-20,955501,1.99,1,CENTRAL,28,2020
81975,1265,13-Jul-20,6530489,3.19,1,EAST   ,28,2020
81976,3811,13-Jul-20,6110685,0.79,1,SOUTH  ,28,2020
81979,2512,13-Jul-20,4411281,2.49,1,WEST   ,28,2020
81982,3840,13-Jul-20,4610303,7.68,1,EAST   ,28,2020
81984,1924,13-Jul-20,89338,2.19,1,SOUTH  ,28,2020
81993,1034,13-Jul-20,4036176,3.99,1,EAST   ,28,2020
81999,1632,13-Jul-20,386739,19.2,1,WEST   ,28,2020
82001,4766,13-Jul-20,6508993,1.29,1,WEST   ,28,2020
82009,1137,13-Jul-20,777798,4.49,1,EAST   ,28,2020
82009,1137,13-Jul-20,5114375,13.98,2,EAST   ,28,2020
82010,3496,13-Jul-20,6069499,2.39,1,SOUTH  ,28,2020
82019,651,13-Jul-20,454451,1.5,1,CENTRAL,28,2020
